"Log-ratio"	"p-value"	"minFDR"	"Gene Symbol"	"Gene"	"Measure"	"Description"
1.0873656272888184	3.985187920523407E-4	0.003805112237123252	"SEH1"	"AT1G64350"	"AT1G64350"	"Protein SEH1 [Source:UniProtKB/Swiss-Prot;Acc:Q93VR9]"
1.087198257446289	0.0035410037383726465	0.016924392939442298	"D14"	"AT3G03990"	"AT3G03990"	"Probable strigolactone esterase D14 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9SQR3]"
1.087160587310791	2.3050116628801998E-4	0.00286981614528557	"TIM21"	"AT4G00026"	"AT4G00026"	"Probable mitochondrial import inner membrane translocase subunit TIM21 [Source:UniProtKB/Swiss-Prot;Acc:Q1G3L1]"
1.0871553421020508	0.003646817449352636	0.017308787330071105	""	"AT1G11320"	"AT1G11320"	""
1.0870121717453003	0.00450661615270904	0.02028007698267702	""	"AT5G22140"	"AT5G22140"	""
1.086888313293457	0.004836601102798836	0.021452157400314868	"NPF8.3"	"AT2G02040"	"AT2G02040"	"Protein NRT1/ PTR FAMILY 8.3 [Source:UniProtKB/Swiss-Prot;Acc:P46032]"
1.0866179466247559	0.003499258637169837	0.01677298555328114	"EXO84B"	"AT5G49830"	"AT5G49830"	"Exocyst complex component EXO84B [Source:UniProtKB/Swiss-Prot;Acc:Q9LTB0]"
1.0854930877685547	4.8767044844593376E-4	0.004264141263071071	""	"AT2G19270"	"AT2G19270"	""
1.0852131843566895	3.649016156524585E-4	0.003627634615141969	"TCP20"	"AT3G27010"	"AT3G27010"	"Transcription factor TCP20 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSD5]"
1.0844414234161377	0.0013210605881662468	0.008231432681275961	"AAP3"	"AT1G77380"	"AT1G77380"	"Amino acid permease 3 [Source:UniProtKB/Swiss-Prot;Acc:Q39134]"
1.0829429626464844	2.3921528557782916E-4	0.002922056803999267	"PBS1"	"AT5G13160"	"AT5G13160"	"Serine/threonine-protein kinase PBS1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FE20]"
1.0823493003845215	9.83361532561908E-4	0.006665694944987889	"VAD1"	"AT1G02120"	"AT1G02120"	"Protein VASCULAR ASSOCIATED DEATH 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:F4HVW5]"
1.0822052955627441	3.8081208346206106E-4	0.0037141480947748312	""	"AT5G01970"	"AT5G01970"	""
1.0809893608093262	0.012856389209652954	0.0461748197474759	"NRPB10"	"AT1G11475"	"AT1G11475"	"DNA-directed RNA polymerases II, IV and V subunit 10 [Source:UniProtKB/Swiss-Prot;Acc:Q8LFJ6]"
1.0809416770935059	5.76600273076777E-4	0.004697811955926025	"UGT84A2"	"AT3G21560"	"AT3G21560"	"UDP-glycosyltransferase 84A2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LVF0]"
1.0806365013122559	0.007377395682626504	0.029841825240612165	"NRAMP1"	"AT1G80830"	"AT1G80830"	"Metal transporter Nramp1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SAH8]"
1.079676866531372	0.0013164741117140711	0.008212067919252714	""	"AT5G42730"	"AT5G42730"	""
1.0796127319335938	0.0029636294403228773	0.014832836263123947	"FBW2"	"AT4G08980"	"AT4G08980"	"F-box protein FBW2 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZPE4]"
1.0782294273376465	0.0043991880398022275	0.019928513193356392	"CIPK24"	"AT5G35410"	"AT5G35410"	"CBL-interacting serine/threonine-protein kinase 24 [Source:UniProtKB/Swiss-Prot;Acc:Q9LDI3]"
1.0781359672546387	0.006703684008887107	0.027718930664864753	"VHA-F"	"AT4G02620"	"AT4G02620"	"V-type proton ATPase subunit F [Source:UniProtKB/Swiss-Prot;Acc:Q9ZQX4]"
1.0780363082885742	0.007934872219654533	0.031568021367663325	""	"AT5G60430"	"AT5G60430"	""
1.0776947140693665	5.448947132549167E-4	0.004545062961149835	"RKD5"	"AT4G35590"	"AT4G35590"	"Protein RKD5 [Source:UniProtKB/Swiss-Prot;Acc:O81791]"
1.0776598453521729	4.959770263154261E-4	0.0043039181568476715	""	"AT5G22850"	"AT5G22850"	""
1.0776543617248535	7.312778023875988E-4	0.005478500496619144	""	"AT5G60840"	"AT5G60840"	""
1.077366590499878	0.0010638061798921832	0.007044991699742115	""	"AT1G32120"	"AT1G32120"	""
1.0771441459655762	0.008818320572769205	0.03434465830369194	""	"AT5G08535"	"AT5G08535"	""
1.0767204761505127	6.268258020819083E-4	0.004967588941185041	"ETL1"	"AT2G02090"	"AT2G02090"	"Protein CHROMATIN REMODELING 19 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZUL5]"
1.0765838623046875	0.001284012519328369	0.008050263251473046	"ATG4B"	"AT3G59950"	"AT3G59950"	"Cysteine protease ATG4b [Source:UniProtKB/Swiss-Prot;Acc:Q9M1Y0]"
1.0760443210601807	0.0021008726969037367	0.011476206219508829	""	"AT3G07690"	"AT3G07690"	""
1.075920581817627	0.0038251780838470537	0.017936252714133828	""	"AT5G19860"	"AT5G19860"	""
1.0757384300231934	4.6245916196951926E-4	0.004141220149180168	""	"AT5G54760"	"AT5G54760"	""
1.0753406286239624	3.056415702655699E-4	0.0032950158673437677	"RNS1"	"AT2G02990"	"AT2G02990"	"Ribonuclease 1 [Source:UniProtKB/Swiss-Prot;Acc:P42813]"
1.0749375820159912	0.00828000928913641	0.03270294530542759	""	"AT3G16740"	"AT3G16740"	""
1.0747735500335693	0.008742884954464361	0.03412664347400913	""	"AT5G03990"	"AT5G03990"	""
1.0743770599365234	9.127140314092104E-4	0.0063363270143019	""	"AT4G32390"	"AT4G32390"	""
1.074174404144287	0.013692867123425793	0.048561878581728155	"PUB13"	"AT3G46510"	"AT3G46510"	"U-box domain-containing protein 13 [Source:UniProtKB/Swiss-Prot;Acc:Q9SNC6]"
1.0737476348876953	0.00887490719397074	0.03452066445951756	""	"AT1G31910"	"AT1G31910"	""
1.0736720561981201	0.01019276748456038	0.038400632095874	"NIP1"	"AT4G35840"	"AT4G35840"	"NEP1-interacting protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8GT75]"
1.0732073783874512	0.004428484779981057	0.020019656550813593	""	"AT2G32520"	"AT2G32520"	""
1.072620153427124	8.877283034599078E-4	0.006219884410469829	"ALMT4"	"AT1G25480"	"AT1G25480"	"Aluminum-activated malate transporter 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9C6L8]"
1.0726163387298584	8.407045543682551E-4	0.00601638463795705	""	"AT3G29270"	"AT3G29270"	""
1.0721887946128845	0.001951248659702393	0.010873153693522214	""	"AT1G61160"	"AT1G61160"	""
1.0715136528015137	9.473649648177022E-4	0.006505057226997794	"WIP1"	"AT4G26455"	"AT4G26455"	"WPP domain-interacting protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8GXA4]"
1.0706582069396973	0.006363483738391607	0.026596057771782707	""	"AT3G54826"	"AT3G54826"	""
1.070561408996582	6.743091002233879E-4	0.0052025936899152475	""	"AT2G01060"	"AT2G01060"	""
1.0705137252807617	9.297260417297516E-4	0.006403733131161743	""	"AT5G48970"	"AT5G48970"	""
1.0697810649871826	0.00398084539442144	0.01847287440165794	""	"AT3G59490"	"AT3G59490"	""
1.069375902414322	3.920531829146817E-4	0.0037703862090233587	"GDPD2"	"AT5G41080"	"AT5G41080"	"Glycerophosphodiester phosphodiesterase GDPD2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLM1]"
1.0690555572509766	0.005857334735077699	0.024892738856905263	"PAT13"	"AT4G22750"	"AT4G22750"	"Probable protein S-acyltransferase 13 [Source:UniProtKB/Swiss-Prot;Acc:Q94C49]"
1.06892728805542	0.0049304454681439935	0.021769873371533365	"MED18"	"AT2G22370"	"AT2G22370"	"Mediator of RNA polymerase II transcription subunit 18 [Source:UniProtKB/Swiss-Prot;Acc:Q9SJZ6]"
1.0678553581237793	0.008807322884398786	0.0343258971317919	""	"AT4G32285"	"AT4G32285"	""
1.0673389434814453	0.0018075900408670697	0.01028204611468702	""	"AT5G64880"	"AT5G64880"	""
1.0666720867156982	0.003161099300765285	0.015561724331422897	""	"AT2G22120"	"AT2G22120"	""
1.0666563510894775	0.0025656118269503643	0.013313559427887882	""	"AT4G34412"	"AT4G34412"	""
1.0664215087890625	0.006436831229100818	0.02683865453545127	"TULP7"	"AT1G53320"	"AT1G53320"	"Tubby-like F-box protein 7 [Source:UniProtKB/Swiss-Prot;Acc:Q93VI8]"
1.0662012100219727	5.66295776584612E-4	0.004660576478915541	"ECT8"	"AT1G79270"	"AT1G79270"	"evolutionarily conserved C-terminal region 8 [Source:TAIR;Acc:AT1G79270]"
1.066004753112793	9.853788499581302E-4	0.006675295673339047	""	"AT1G19010"	"AT1G19010"	""
1.0658111572265625	0.010406446973114684	0.039002815485895924	"ATER"	"AT5G10810"	"AT5G10810"	"Enhancer of rudimentary homolog [Source:UniProtKB/Swiss-Prot;Acc:Q96319]"
1.0647492408752441	0.014080783741658847	0.04967329627602136	""	"AT3G54130"	"AT3G54130"	""
1.0644478797912598	0.00169647194312303	0.009836703421035101	"VP22-1"	"AT4G27040"	"AT4G27040"	"Vacuolar protein sorting-associated protein 22 homolog 1 [Source:UniProtKB/Swiss-Prot;Acc:Q5M759]"
1.064422607421875	0.004342228121465463	0.019742948245544224	"VHA-E1"	"AT5G55290"	"AT5G55290"	"V-type proton ATPase subunit e1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLN5]"
1.0642356872558594	0.004612516149731406	0.020653436664539056	"AAE3"	"AT3G48990"	"AT3G48990"	"Oxalate--CoA ligase [Source:UniProtKB/Swiss-Prot;Acc:Q9SMT7]"
1.0641820430755615	0.006609279958002461	0.027403388831717806	"MAG2"	"AT3G47700"	"AT3G47700"	"RINT1-like protein MAG2 [Source:UniProtKB/Swiss-Prot;Acc:Q9STU3]"
1.0638527870178223	0.005742435761453443	0.024510719467005646	"B3GALT2"	"AT1G05170"	"AT1G05170"	"Probable beta-1,3-galactosyltransferase 2 [Source:UniProtKB/Swiss-Prot;Acc:A8MRC7]"
1.0637822151184082	3.928265215672286E-4	0.0037712930504709766	""	"AT3G02320"	"AT3G02320"	""
1.0637469291687012	0.004336161118526906	0.01972064352952003	"TFIIA-S"	"AT4G24440"	"AT4G24440"	"Transcription initiation factor IIA subunit 2 [Source:UniProtKB/Swiss-Prot;Acc:Q39236]"
1.063264898955822	7.109829761913215E-4	0.005376886773681138	"PUB21"	"AT5G37490"	"AT5G37490"	"U-box domain-containing protein 21 [Source:UniProtKB/Swiss-Prot;Acc:Q5PNY6]"
1.0632336139678955	4.725853875630552E-4	0.00418717438706825	"SCL1"	"AT1G21450"	"AT1G21450"	"Scarecrow-like protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SDQ3]"
1.0626742839813232	0.006660618007623925	0.02757507440278942	""	"AT2G20410"	"AT2G20410"	""
1.0626270771026611	0.006723431400551678	0.02777555528041723	""	"AT1G36380"	"AT1G36380"	""
1.0624001026153564	4.5099805113172926E-4	0.004081878675958757	""	"AT1G21200"	"AT1G21200"	""
1.0620670318603516	0.008920536865564798	0.034649615336428	""	"AT3G58640"	"AT3G58640"	""
1.0619292259216309	0.001110427880245992	0.007248453911435426	"SYP61"	"AT1G28490"	"AT1G28490"	"Syntaxin-61 [Source:UniProtKB/Swiss-Prot;Acc:Q946Y7]"
1.061823844909668	3.947368487768926E-4	0.0037810208740852815	""	"AT4G16530"	"AT4G16530"	""
1.0616632103919983	5.437081932050862E-4	0.004537437546249208	"anac048"	"AT3G04420"	"AT3G04420"	"NAC domain containing protein 48 [Source:TAIR;Acc:AT3G04420]"
1.061467282474041	5.76458721798276E-4	0.004697811955926025	"CKX3"	"AT5G56970"	"AT5G56970"	"Cytokinin dehydrogenase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTS3]"
1.0614056587219238	0.008687003312089847	0.033964215812363016	"VTI12"	"AT1G26670"	"AT1G26670"	"Vesicle transport v-SNARE 12 [Source:UniProtKB/Swiss-Prot;Acc:Q9SEL5]"
1.0613365173339844	0.0010648128689304793	0.007047221297193716	"PIP"	"AT2G14260"	"AT2G14260"	"Proline iminopeptidase [Source:UniProtKB/Swiss-Prot;Acc:P93732]"
1.0606646537780762	7.968743756471375E-4	0.005779990189410728	""	"AT4G25180"	"AT4G25180"	""
1.0602715015411377	0.0014641659600387364	0.008850941354452772	"NFYB10"	"AT3G53340"	"AT3G53340"	"Nuclear transcription factor Y subunit B-10 [Source:UniProtKB/Swiss-Prot;Acc:Q67XJ2]"
1.0599865913391113	0.004839148549179261	0.02145774412565542	"SMD3B"	"AT1G20580"	"AT1G20580"	"Small nuclear ribonucleoprotein SmD3b [Source:UniProtKB/Swiss-Prot;Acc:Q9LM92]"
1.0598437786102295	5.606026338533523E-4	0.0046292153707751015	"PNC1"	"AT3G05290"	"AT3G05290"	"Peroxisomal adenine nucleotide carrier 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MA90]"
1.0593643188476562	4.2678035865769483E-4	0.003950444969875101	""	"AT1G48040"	"AT1G48040"	""
1.0593321323394775	0.0011044469556634932	0.0072253729558094115	"PHL1"	"AT5G29000"	"AT5G29000"	"Protein PHR1-LIKE 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8GUN5]"
1.0587550699710846	1.0910512305543319E-4	0.0020669187126641274	""	"AT1G25460"	"AT1G25460"	""
1.0587457418441772	3.151116193164126E-5	0.0015108582000691825	""	"AT5G46950"	"AT5G46950"	""
1.0581986317411065	9.311628210204911E-5	0.0019564400179612755	""	"AT4G03437"	"AT4G03437"	""
1.057898998260498	9.765930193402716E-4	0.006637540472237609	""	"AT4G37660"	"AT4G37660"	""
1.057471752166748	0.004545804265239675	0.020415072173932847	""	"AT5G66050"	"AT5G66050"	""
1.0574705600738525	4.897778622248359E-4	0.004277337298634105	"HDA9"	"AT3G44680"	"AT3G44680"	"Histone deacetylase 9 [Source:UniProtKB/Swiss-Prot;Acc:Q8H0W2]"
1.0566930770874023	8.6247459146252E-4	0.0061123438560837	""	"AT1G28600"	"AT1G28600"	""
1.0566487312316895	5.459503467183015E-4	0.004551589543080801	"LLG1"	"AT5G56170"	"AT5G56170"	"LORELEI-LIKE-GPI-ANCHORED PROTEIN 1 [Source:TAIR;Acc:AT5G56170]"
1.0558934211730957	0.00205682449100165	0.011295247612664466	"NF-YB12"	"AT5G08190"	"AT5G08190"	"nuclear factor Y, subunit B12 [Source:TAIR;Acc:AT5G08190]"
1.0548479557037354	0.00293019982850207	0.014698637495886568	"MTPC1"	"AT2G47830"	"AT2G47830"	"Metal tolerance protein C1 [Source:UniProtKB/Swiss-Prot;Acc:Q8L725]"
1.054755687713623	5.234677627698069E-4	0.0044273159618078385	""	"AT5G39570"	"AT5G39570"	""
1.0546441078186035	0.00730772508900998	0.029613927172696043	"IMP4"	"AT1G63780"	"AT1G63780"	"Ribosomal RNA processing Brix domain protein [Source:TAIR;Acc:AT1G63780]"
1.0545375347137451	0.002157491051777694	0.011699605259298309	"SPP3A"	"AT3G54270"	"AT3G54270"	"Probable sucrose-phosphatase 3a [Source:UniProtKB/Swiss-Prot;Acc:Q93WU4]"
1.054086446762085	0.007599594906144715	0.030531749993333482	""	"AT3G17365"	"AT3G17365"	""
1.0532550811767578	0.0011363786504110084	0.007371529252023756	""	"AT2G39100"	"AT2G39100"	""
1.053205966949463	0.005322141244016144	0.023056384903061618	"CIPK14"	"AT5G01820"	"AT5G01820"	"CBL-interacting serine/threonine-protein kinase 14 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZW4]"
1.0527005195617676	6.505753625888454E-4	0.005091863964995908	""	"AT3G58270"	"AT3G58270"	""
1.0525627136230469	0.0019022492116312834	0.010662514798854375	"RER1C"	"AT2G23310"	"AT2G23310"	"Protein RER1C [Source:UniProtKB/Swiss-Prot;Acc:Q9ZWI7]"
1.0523823499679565	0.00977297577718426	0.03720183594049704	""	"AT4G09012"	"AT4G09012"	""
1.0521543622016907	5.829727534296046E-4	0.0047323754110925	"RBK1"	"AT5G10520"	"AT5G10520"	"Receptor-like cytosolic serine/threonine-protein kinase RBK1 [Source:UniProtKB/Swiss-Prot;Acc:Q8H1D6]"
1.0520083904266357	7.484089902741669E-4	0.005553730233210062	"PP2A15"	"AT3G53000"	"AT3G53000"	"F-box protein PP2-A15 [Source:UniProtKB/Swiss-Prot;Acc:Q9LF92]"
1.051699161529541	0.0027052374163603456	0.013849535477857704	""	"AT4G13360"	"AT4G13360"	""
1.0516149997711182	0.007000456209133682	0.02862987263831145	""	"AT1G49170"	"AT1G49170"	""
1.0512797832489014	0.0010651488554879636	0.007048045137296547	""	"AT5G17650"	"AT5G17650"	""
1.051159381866455	8.036553558895289E-4	0.005815463067167594	""	"AT2G31130"	"AT2G31130"	""
1.0509910583496094	0.003603168410225601	0.01714772649727902	""	"AT1G76520"	"AT1G76520"	""
1.0503292083740234	9.852032190357791E-4	0.006675295673339047	""	"AT4G12590"	"AT4G12590"	""
1.0502989292144775	4.274159513000892E-4	0.003951937221191142	"SUVR3"	"AT3G03750"	"AT3G03750"	"Histone-lysine N-methyltransferase SUVR3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SRV2]"
1.0502262115478516	0.009165069039217783	0.035356285667267215	""	"AT1G17620"	"AT1G17620"	""
1.049670696258545	0.011729522053076452	0.04283428639722374	""	"AT1G20880"	"AT1G20880"	""
1.0495912432670593	0.0107235364388797	0.03992630220701544	"FH21A"	"AT5G07760"	"AT5G07760"	"formin homology 2 domain-containing protein / FH2 domain-containing protein [Source:TAIR;Acc:AT5G07760]"
1.0491986274719238	0.0026332014668401685	0.013570394754023343	"CPC"	"AT2G46410"	"AT2G46410"	"Transcription factor CPC [Source:UniProtKB/Swiss-Prot;Acc:O22059]"
1.0484809875488281	0.005123423830957001	0.022439575672843843	"CKB1"	"AT5G47080"	"AT5G47080"	"Casein kinase II subunit beta [Source:UniProtKB/Swiss-Prot;Acc:P40228]"
1.0484037399291992	0.008382783006322081	0.03299544981333224	"LIP1"	"AT2G15230"	"AT2G15230"	"Lipoyl synthase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9ZWT1]"
1.0475174188613892	9.868643341604134E-4	0.006679926915951138	""	"AT2G30942"	"AT2G30942"	""
1.0466108322143555	2.79478987767029E-4	0.003143124640351234	"HIPL1"	"AT1G74790"	"AT1G74790"	"HIPL1 protein [Source:UniProtKB/Swiss-Prot;Acc:Q9SSG3]"
1.0464882850646973	0.0027939919309861094	0.014192712365282032	"SNRNP59"	"AT2G46200"	"AT2G46200"	"U11/U12 small nuclear ribonucleoprotein 59 kDa protein [Source:UniProtKB/Swiss-Prot;Acc:Q8VYD3]"
1.0460734367370605	0.00514356102256437	0.02248149055022462	"TYRAAT1"	"AT5G34930"	"AT5G34930"	"Arogenate dehydrogenase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q944B6]"
1.0459208488464355	0.0013049424459744884	0.008164588270223034	"UPL5"	"AT4G12570"	"AT4G12570"	"E3 ubiquitin-protein ligase UPL5 [Source:UniProtKB/Swiss-Prot;Acc:Q9SU29]"
1.0458760261535645	0.003088133717020108	0.015302647257205038	""	"AT1G73380"	"AT1G73380"	""
1.0457029342651367	5.368582649180301E-4	0.004502826066414175	"CLT3"	"AT5G12170"	"AT5G12170"	"CRT (chloroquine-resistance transporter)-like transporter 3 [Source:TAIR;Acc:AT5G12170]"
1.0454931259155273	0.002464230161879819	0.012929545218756293	"PHB4"	"AT3G27280"	"AT3G27280"	"Prohibitin-4, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9LK25]"
1.0449509620666504	0.003942826046556781	0.01833986492872859	""	"AT2G41945"	"AT2G41945"	""
1.044917106628418	0.0024096561527255336	0.01271930492274243	""	"AT2G24390"	"AT2G24390"	""
1.044562816619873	0.0038370771736849205	0.017970895665313086	""	"AT5G16110"	"AT5G16110"	""
1.0443267822265625	0.004139779605154948	0.019025294683190627	"GLY3"	"AT1G53580"	"AT1G53580"	"Persulfide dioxygenase ETHE1 homolog, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9C8L4]"
1.0442445278167725	0.010026659640021909	0.03792490115601022	""	"AT4G25225"	"AT4G25225"	""
1.0438470840454102	0.001791441162512029	0.01022232354000966	""	"AT3G07790"	"AT3G07790"	""
1.0418918132781982	9.753861768509659E-4	0.006635931721356621	"NEN1"	"AT5G07710"	"AT5G07710"	"Protein NEN1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLR0]"
1.0407071113586426	6.28371827461496E-4	0.0049713538226300764	"PPR336"	"AT1G61870"	"AT1G61870"	"Pentatricopeptide repeat-containing protein At1g61870, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8LE47]"
1.0406384468078613	3.6985989590467163E-4	0.0036535070614503915	""	"AT1G17130"	"AT1G17130"	""
1.039856731891632	0.003957252172230018	0.018388999321603806	""	"AT1G22110"	"AT1G22110"	""
1.0396850109100342	0.0013018869140401664	0.008147000495128726	""	"AT5G63280"	"AT5G63280"	""
1.0395393371582031	4.4338340705871E-4	0.0040379517008519794	"SBH1"	"AT1G69640"	"AT1G69640"	"Sphinganine C(4)-monooxygenase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8VYI1]"
1.0394610166549683	0.010221916760250062	0.03848434439066917	""	"AT4G08991"	"AT4G08991"	""
1.03928804397583	0.0018663112375730052	0.010508801853606834	""	"AT1G78620"	"AT1G78620"	""
1.0389866828918457	0.008540089480233685	0.0334998707180491	""	"AT2G29590"	"AT2G29590"	""
1.0382866859436035	0.0011273240130330567	0.007324199275940835	"FLCY"	"AT5G63910"	"AT5G63910"	"Farnesylcysteine lyase [Source:UniProtKB/Swiss-Prot;Acc:P57681]"
1.0377583503723145	0.0013444886572788052	0.008333718007886829	""	"AT3G47670"	"AT3G47670"	""
1.0376172065734863	4.079066025243656E-4	0.0038456154609156287	"PPC3-1.2"	"AT2G20630"	"AT2G20630"	"Probable protein phosphatase 2C 20 [Source:UniProtKB/Swiss-Prot;Acc:Q9SIU8]"
1.0374517440795898	0.008166380311192392	0.03234232126335442	""	"AT3G04830"	"AT3G04830"	""
1.0373291969299316	0.010425452031601445	0.03906525784876363	"KNAT4"	"AT5G11060"	"AT5G11060"	"Homeobox protein knotted-1-like 4 [Source:UniProtKB/Swiss-Prot;Acc:P48001]"
1.0368671417236328	0.0010278738801393524	0.006879261158442185	""	"AT1G06210"	"AT1G06210"	""
1.0360932350158691	7.690432983500012E-4	0.005642190627678796	""	"AT1G44800"	"AT1G44800"	""
1.0360431671142578	0.0015256476201386843	0.009114226541032874	""	"AT4G18950"	"AT4G18950"	""
1.0357673168182373	0.00958888579879857	0.03667282767180595	""	"AT1G62880"	"AT1G62880"	""
1.0357489585876465	4.1936918923417087E-4	0.00390571254691176	"U2B''"	"AT2G30260"	"AT2G30260"	"U2 small nuclear ribonucleoprotein B'' [Source:UniProtKB/Swiss-Prot;Acc:O22922]"
1.035627841949463	9.070767490022166E-4	0.0063111799116137126	""	"AT3G27110"	"AT3G27110"	""
1.0349595546722412	0.002662779229262753	0.013680510677878926	""	"AT1G14300"	"AT1G14300"	""
1.0347204208374023	0.012103180590883302	0.04399152343259209	"KAM1"	"AT2G20370"	"AT2G20370"	"Xyloglucan galactosyltransferase KATAMARI1 [Source:UniProtKB/Swiss-Prot;Acc:Q7XJ98]"
1.0345368385314941	0.008049026390840479	0.03195010469590821	""	"AT1G20410"	"AT1G20410"	""
1.0344290733337402	0.0021246801140147324	0.011580097389485268	"ACP3"	"AT1G54630"	"AT1G54630"	"Acyl carrier protein 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P25702]"
1.0341212749481201	0.009828248650331857	0.03736528577010935	"DAR6"	"AT5G66620"	"AT5G66620"	"Protein DA1-related 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9FJX8]"
1.0340330600738525	0.006555814474837968	0.027236195204596667	""	"AT1G28070"	"AT1G28070"	""
1.0339069366455078	0.005995633814847511	0.025341515171507307	""	"AT2G38710"	"AT2G38710"	""
1.0337750911712646	0.004949712190705636	0.021843366352918014	""	"AT3G09100"	"AT3G09100"	""
1.0337204933166504	4.10447616373529E-4	0.0038570040082852165	"RBG2"	"AT4G13850"	"AT4G13850"	"Glycine-rich RNA-binding protein 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9SVM8]"
1.0333404541015625	0.0012954251818100442	0.008109609869144486	"MSBP1"	"AT5G52240"	"AT5G52240"	"Membrane steroid-binding protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9XFM6]"
1.0332530736923218	0.014058491712568883	0.04960515876089929	""	"AT5G46720"	"AT5G46720"	""
1.0332040786743164	0.013603577647086416	0.048322355605357706	"FHA2"	"AT3G07220"	"AT3G07220"	"FHA domain-containing protein FHA2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SFV2]"
1.0327417850494385	3.735260255941444E-4	0.0036727671144507748	""	"AT1G69060"	"AT1G69060"	""
1.0320549011230469	0.0021075274289249625	0.011505428655646547	"LPEAT1"	"AT1G80950"	"AT1G80950"	"Lysophospholipid acyltransferase LPEAT1 [Source:UniProtKB/Swiss-Prot;Acc:Q8L7R3]"
1.0318679809570312	0.001054233048941778	0.007009219451294267	"SDHAF2"	"AT5G51040"	"AT5G51040"	"Succinate dehydrogenase assembly factor 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9FI44]"
1.0318257808685303	0.001424250195572301	0.008676183939997029	"VPS20.2"	"AT5G09260"	"AT5G09260"	"Vacuolar protein sorting-associated protein 20 homolog 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FY89]"
1.0316359996795654	0.0028078718801032	0.01424367706815024	""	"AT4G32160"	"AT4G32160"	""
1.0315783023834229	0.011151521029059168	0.04118844327769216	"RANGAP2"	"AT5G19320"	"AT5G19320"	"RAN GTPase-activating protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9M651]"
1.0311458110809326	0.0029075160640653864	0.014617729248604352	""	"AT4G16765"	"AT4G16765"	""
1.0309243202209473	0.00947324863468452	0.036326474597651585	"PHO1-H8"	"AT1G35350"	"AT1G35350"	"Phosphate transporter PHO1 homolog 8 [Source:UniProtKB/Swiss-Prot;Acc:Q6R8G2]"
1.0308423042297363	0.0010958718667859943	0.007182875337708437	"GRXS15"	"AT3G15660"	"AT3G15660"	"Monothiol glutaredoxin-S15, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8LBK6]"
1.0306110382080078	0.0011145528219288151	0.007267355397528857	"B''ALPHA"	"AT5G44090"	"AT5G44090"	"Serine/threonine protein phosphatase 2A regulatory subunit B''alpha [Source:UniProtKB/Swiss-Prot;Acc:Q9XGR4]"
1.0301623344421387	0.00641290526350728	0.02675228368751291	""	"AT5G16660"	"AT5G16660"	""
1.0299081802368164	8.150262032392857E-4	0.0058819437360127045	""	"AT5G15550"	"AT5G15550"	""
1.0298247337341309	0.007032369970393527	0.028728658149248926	""	"AT1G33490"	"AT1G33490"	""
1.0286844372749329	0.005826890972821163	0.024810821350283622	"CPuORF29"	"AT1G23149"	"AT1G23149"	"conserved peptide upstream open reading frame 29 [Source:TAIR;Acc:AT1G23149]"
1.0286844372749329	0.005826890972821163	0.024810821350283622	""	"AT1G23150"	"AT1G23150"	""
1.0281224250793457	0.0012177220439474569	0.007738015192688998	"MKK3"	"AT5G40440"	"AT5G40440"	"Mitogen-activated protein kinase kinase 3 [Source:UniProtKB/Swiss-Prot;Acc:O80396]"
1.028078556060791	6.455273872690523E-4	0.005071379833854251	""	"AT5G38380"	"AT5G38380"	""
1.0279531478881836	0.005346153591766957	0.02314536522521116	""	"AT2G31810"	"AT2G31810"	""
